time,ref_x,ref_y,ref_z,pos_x,pos_y,pos_z,roll,pitch,yaw,u1,u2,u3,u4
0.86,0.0,0.0,0.11466666666666667,-2.395880738039241e-11,1.1780507227315833e-10,0.00011187646022827797,5.348874975006521e-09,1.0742675700872702e-09,-2.9646922113284303e-10,2.08257855924734,-2.0825783262535182,2.0825782762733693,-2.082578514579846
0.87,0.0,0.0,0.11599999999999999,-2.5815476087603035e-11,1.2701797063494849e-10,0.0001129552469721494,5.784074002184493e-09,1.1616901856895355e-09,-3.022940534884146e-10,2.1022403694899197,-2.102240118509604,2.102240064857965,-2.1022403212499827
0.88,0.0,0.0,0.11733333333333335,-2.7787285973737396e-11,1.3680390324806598e-10,0.00011402988183497128,6.24880053214824e-09,1.2550464903786082e-09,-3.081306293830755e-10,2.121975463004098,-2.121975192924255,2.1219751353772844,-2.121975410968047
0.89,0.0,0.0,0.11866666666666667,-2.9877750004558474e-11,1.4718062890441424e-10,0.00011510038724440545,6.7446590475636246e-09,1.354657451144573e-09,-3.1401340780865367e-10,2.1417838126059103,-2.1417835222723474,2.1417834605969173,-2.1417837565418347
0.9,0.0,0.0,0.12,-3.209243869716321e-11,1.581756680688432e-10,0.00011616679744847685,7.273080233615655e-09,1.4608119859157174e-09,-3.1992497210081416e-10,2.1616654335908745,-2.161665121797387,2.1616650557504493,-2.161665373256353
0.91,0.0,0.0,0.12133333333333333,-3.4435829504958404e-11,1.6981138159315066e-10,0.00011722913958300652,7.835659797385063e-09,1.5738305077231524e-09,-3.258786560689241e-10,2.181620316342045,-2.1816199818353557,2.1816199111640135,-2.1816202514851866
0.92,0.0,0.0,0.12266666666666669,-3.69123758951121e-11,1.8211003385781356e-10,0.00011828744009587493,8.434043498500156e-09,1.6940433626778144e-09,-3.3189050701562507e-10,2.2016484491976813,-2.2016480906770193,2.201648015118363,-2.201648379557039
0.93,0.0,0.0,0.12400000000000001,-3.9526498754180857e-11,1.9509375206911147e-10,0.00011934172469537701,9.069928073381761e-09,1.821791003308752e-09,-3.3797951112781573e-10,2.221749818267387,-2.221749434384112,2.221749353665052,-2.221749743571887
0.9400000000000001,0.0,0.0,0.12533333333333332,-4.228257779373696e-11,2.0878448555625011e-10,0.0001203920182985771,9.745062159488193e-09,1.957424161901413e-09,-3.4416781886764627e-10,2.241924407248366,-2.2419239966056344,2.241923910442739,-2.2419243272172387
0.9500000000000001,0.0,0.0,0.12666666666666668,-4.5184942955995603e-11,2.2320396506848455e-10,0.00012143834497966388,1.0461247219560196e-08,2.1013040238359296e-09,-3.5048097036352457e-10,2.2621721972414948,-2.2621717583939684,2.262171666493305,-2.2621721115842206
