time,ref_x,ref_y,ref_z,pos_x,pos_y,pos_z,roll,pitch,yaw,u1,u2,u3,u4
11.370000000000001,0.0,0.0,12.283333333333335,-1.9073593358477587e-11,-9.759996734150775e-12,12.343077429351506,-6.063021289837538e-12,1.2816836491758523e-11,-1.205768776015141e-07,13.916668919106845,-13.91666977169548,13.916668919152611,-13.916669771521027
11.38,0.0,0.0,12.3,-1.9972604916637686e-11,-1.0232696017530688e-11,12.360414405292023,-6.1248327694446965e-12,1.2505133251248247e-11,-1.2059806194088577e-07,13.920351630650995,-13.920352483426532,13.920351630742525,-13.920352483223585
11.39,0.0,0.0,12.316666666666668,-2.085773299097206e-11,-1.069941875387264e-11,12.377720489638135,-6.148245828115813e-12,1.200906922355173e-11,-1.2061908865749197e-07,13.924041152844548,-13.924042005789518,13.924041152976674,-13.924042005585617
11.4,0.0,0.0,12.333333333333334,-2.1728041150644494e-11,-1.1159550449827517e-11,12.394996173995171,-6.098614391398109e-12,1.1263422983095093e-11,-1.2063993940016617e-07,13.927734712278152,-13.927735565366094,13.927734712440033,-13.927735565200834
11.41,0.0,0.0,12.35,-2.258321761649682e-11,-1.1612669412253395e-11,12.412241954097256,-5.950019889729224e-12,1.023039086570273e-11,-1.206606019353861e-07,13.93142966995042,-13.931430523148457,13.931429670126528,-13.931430523069405
11.42,0.0,0.0,12.366666666666667,-2.344132560916468e-11,-1.2066159237253153e-11,12.429458440538658,-6.026746461336606e-12,9.706943488508333e-12,-1.2068118728331813e-07,13.93512412642046,-13.935124979778747,13.9351241266358,-13.935124979709501
11.43,0.0,0.0,12.383333333333333,-2.4291941569018035e-11,-1.2515088246601826e-11,12.446646064610881,-6.100882847139035e-12,9.193430402353237e-12,-1.2070162146135862e-07,13.93881530924409,-13.938816162755801,13.938815309492451,-13.938816162701668
11.44,0.0,0.0,12.399999999999999,-2.5136228502572384e-11,-1.2959403535287712e-11,12.463805328921886,-6.163546350114305e-12,8.716253004797793e-12,-1.207219095900495e-07,13.942500944341425,-13.94250179799892,13.942500944613597,-13.942501797963903
11.450000000000001,0.0,0.0,12.416666666666668,-2.5975500586047584e-11,-1.3399016249140488e-11,12.480936735233906,-6.204491873843278e-12,8.307766544229271e-12,-1.2074206087639102e-07,13.94617885939243,-13.946179713187416,13.946178859675834,-13.94617971317359
11.46,0.0,0.0,12.433333333333335,-2.6811233206622046e-11,-1.3833799514846987e-11,12.498040784024495,-6.212061551145031e-12,8.006754690670105e-12,-1.2076208895148098e-07,13.949846980085722,-13.949847834009436,13.949846980364049,-13.949847834016273
11.47,0.0,0.0,12.450000000000001,-2.7645073003688446e-11,-1.4263586369967746e-11,12.515117974047618,-6.173134372712032e-12,7.858904106585411e-12,-1.2078201220815403e-07,13.953503326361274,-13.953504180404698,13.95350332661409,-13.953504180428318
11.48,0.0,0.0,12.466666666666667,-2.847884791010795e-11,-1.468816769295277e-11,12.532168801894706,-6.073075815745208e-12,7.91727901769125e-12,-1.2080185413862075e-07,13.957146008658542,-13.957146862812639,13.957146008860889,-13.95714686284501
11.49,0.0,0.0,12.483333333333334,-2.931457719346517e-11,-1.5107290133157693e-11,12.549193761555706,-5.895687472589027e-12,8.242795783762493e-12,-1.2082164367210682e-07,13.9607732241684,-13.960774078424373,13.960773224290383,-13.96077407845245
11.5,0.0,0.0,12.5,-3.013914238466818e-11,-1.5522526283766842e-11,12.566193392872364,-5.751523008179238e-12,8.448316981397492e-12,-1.2084128557358214e-07,13.96438345721299,-13.964384311567272,13.964383457265189,-13.964384311606686
11.51,0.0,0.0,12.516666666666666,-3.0953178562136415e-11,-1.593374745990241e-11,12.583168189042624,-5.636143291084036e-12,8.558421818186105e-12,-1.2086080543683198e-07,13.967975091127958,-13.967975945578377,13.967975091120518,-13.967975945641887
11.52,0.0,0.0,12.533333333333333,-3.17618729618244e-11,-1.634024594640071e-11,12.600118625542384,-5.507152463617043e-12,8.735815470712609e-12,-1.2088027199128913e-07,13.971546527103728,-13.97154738164854,13.971546527032974,-13.97154738173521
11.53,0.0,0.0,12.549999999999999,-3.2564692428316134e-11,-1.6741987987813063e-11,12.617045192461514,-5.3701980728289784e-12,8.975868519383411e-12,-1.2089971033498966e-07,13.975096317270726,-13.975097171910793,13.97509631713648,-13.975097172018316
11.540000000000001,0.0,0.0,12.566666666666668,-3.3360913224192906e-11,-1.7138937993224734e-11,12.63394837647109,-5.232728172594965e-12,9.271319693444193e-12,-1.2091914903063042e-07,13.9786230874947,-13.978623942234028,13.97862308730109,-13.97862394235853
11.55,0.0,0.0,12.583333333333334,-3.41496075309518e-11,-1.7531059339528655e-11,12.650828660459489,-5.104137951030634e-12,9.61205005251596e-12,-1.2093862024379632e-07,13.982125533927185,-13.982126388773482,13.982125533683522,-13.982126388909316
11.56,0.0,0.0,12.600000000000001,-3.492962994992546e-11,-1.7918315174699842e-11,12.667686523168491,-4.99591635790801e-12,9.984857168131599e-12,-1.2095815988118752e-07,13.985602419577095,-13.985603274542369,13.985602419298802,-13.98560327468191
11.57,0.0,0.0,12.616666666666667,-3.569960400320066e-11,-1.830066922106908e-11,12.68452243882939,-4.921792732071649e-12,1.0373229305271926e-11,-1.2097780772884602e-07,13.98905257085473,-13.989053425955916,13.98905257056432,-13.989053426089336
11.58,0.0,0.0,12.633333333333333,-3.6457908634537353e-11,-1.8678086578597003e-11,12.701336876799058,-4.897883428854672e-12,1.0757119603902043e-11,-1.2099760759038314e-07,13.992474874149817,-13.992475729409446,13.992474873877944,-13.992475729524488
11.59,0.0,0.0,12.65,-3.721302241453509e-11,-1.9051094388713285e-11,12.718130359611363,-4.840095973255096e-12,1.1217494582807627e-11,-1.210172830563968e-07,13.995868548161667,-13.995869403565635,13.995868547887078,-13.995869403667493
11.6,0.0,0.0,12.666666666666666,-3.796365832088283e-11,-1.941970960100944e-11,12.734903350653688,-4.761193348904115e-12,1.1735296391193422e-11,-1.2103685933249073e-07,13.99923261189421,-13.999233467431855,13.999232611600942,-13.999233467524487
11.61,0.0,0.0,12.683333333333332,-3.87052720233767e-11,-1.9783792295724136e-11,12.751656290584542,-4.706248274867684e-12,1.2257188704882494e-11,-1.2105645913693896e-07,14.002566054862436,-14.002566910539622,14.002566054558589,-14.002566910619734
11.620000000000001,0.0,0.0,12.700000000000001,-3.943713211648267e-11,-2.0143429380939122e-11,12.768389636920423,-4.682523285714772e-12,1.2766987055254971e-11,-1.2107608100002384e-07,14.0058680222625,-14.005868878085378,14.005868021957236,-14.005868878150144
11.63,0.0,0.0,12.716666666666669,-4.015843319450688e-11,-2.0498726027224907e-11,12.785103841826588,-4.698039516550766e-12,1.3246251011756461e-11,-1.2109572070506062e-07,14.009137708401118,-14.009138564375965,14.009137708104575,-14.00913856442322
11.64,0.0,0.0,12.733333333333334,-4.086829456641417e-11,-2.0849807131107768e-11,12.801799351822051,-4.761602175576521e-12,1.3674181914265361e-11,-1.211153710441257e-07,14.012374353578739,-14.012375209711795,14.012374353301954,-14.012375209740245
11.65,0.0,0.0,12.75,-4.156575897064534e-11,-2.1196818778536124e-11,12.818476607484563,-4.88282601664749e-12,1.4027520605459247e-11,-1.211350215737849e-07,14.015577240974045,-14.015578097271321,14.01557724072884,-14.015578097280768
11.66,0.0,0.0,12.766666666666667,-4.2249791289934946e-11,-2.153992970834726e-11,12.83513604315558,-5.072160811832814e-12,1.4280445163181795e-11,-1.2115465837082235e-07,14.018745693532155,-14.018746549999227,14.01874569333102,-14.018746549990816
11.67,0.0,0.0,12.783333333333333,-4.291927726612915e-11,-2.187933277573395e-11,12.85177808664526,-5.34091682397443e-12,1.4404468632809535e-11,-1.2117426378796825e-07,14.021879070845559,-14.02187992748735,14.021879070701518,-14.021879927463816
11.68,0.0,0.0,12.799999999999999,-4.357302221500336e-11,-2.221524641571113e-11,12.868403158937438,-5.701290279246165e-12,1.4368336759618618e-11,-1.2119381620962786e-07,14.024976766039336,-14.024977622859874,14.024976765965798,-14.024977622825821
11.69,0.0,0.0,12.816666666666666,-4.4209749741080105e-11,-2.2547916106582482e-11,12.885011673894603,-6.166388839712834e-12,1.4137925721151608e-11,-1.2121328980760936e-07,14.02803820266298,-14.028039059665144,14.02803820267357,-14.028039059627325
11.700000000000001,0.0,0.0,12.833333333333336,-4.4833889134155736e-11,-2.2874198279620096e-11,12.901604125816425,-6.628774396819799e-12,1.3902362135230112e-11,-1.212328614527145e-07,14.031063402431979,-14.031064259619379,14.03106340252993,-14.031064259575192
11.71,0.0,0.0,12.850000000000001,-4.54506474292377e-11,-2.3190470408171478e-11,12.918181014373973,-6.9638805187993e-12,1.3881386613661268e-11,-1.2125273416340935e-07,14.0340524962655,-14.034053353642514,14.034052496441902,-14.03405335357855
11.72,0.0,0.0,12.866666666666667,-4.605292619321699e-11,-2.3500355851910467e-11,12.9347426457732,-7.304578441859512e-12,1.3814008399254042e-11,-1.2127266870693096e-07,14.03700443105902,-14.037005288625929,14.037004431314635,-14.03700528854326
11.73,0.0,0.0,12.883333333333335,-4.6640447792393415e-11,-2.3803432690395928e-11,12.951289422754535,-7.63978707998591e-12,1.3705909822275167e-11,-1.2129266786054943e-07,14.039918852883204,-14.039919710638456,14.039918853215807,-14.039919710538879
11.74,0.0,0.0,12.9,-4.721298820321397e-11,-2.409922967825039e-11,12.967821741613227,-7.956489402375547e-12,1.3564931806573473e-11,-1.2131273404020086e-07,14.042795436633925,-14.04279629457383,14.042795437037798,-14.042796294459952
