time,ref_x,ref_y,ref_z,pos_x,pos_y,pos_z,roll,pitch,yaw,u1,u2,u3,u4
0.55,0.0,0.0,1.1,-2.5054937957483252e-14,-4.955667467043731e-14,0.14166003903511037,-9.268868195966555e-14,-2.8914417203986815e-14,-3.1642341172072993e-10,16.437788386864153,-16.43778838969189,16.43778838688274,-16.437788389669898
0.56,0.0,0.0,1.12,-2.744432590942603e-14,-4.119082427846535e-14,0.15164215940162537,9.996741910555273e-14,2.761470775624124e-14,-3.147922566722703e-10,16.41831240315424,-16.418312405881142,16.41831240312884,-16.418312405885207
0.5700000000000001,0.0,0.0,1.1400000000000001,-2.98079921653294e-14,-3.2646800285087175e-14,0.1619649696028467,2.8206488935135623e-13,8.11610611211635e-14,-3.1134523424183953e-10,16.39747466337621,-16.39747466599205,16.397474663310618,-16.3974746660206
0.58,0.0,0.0,1.16,-3.165691927028636e-14,-2.5033528356048013e-14,0.172625265566734,4.259729426230825e-13,1.1229713840229842e-13,-3.0717361238234545e-10,16.37540763576541,-16.37540763829484,16.375407635680347,-16.37540763834013
0.59,0.0,0.0,1.18,-3.2410267801621046e-14,-2.056259621406216e-14,0.18361952088662917,4.617629760128232e-13,9.964280650133133e-14,-3.0373693289915803e-10,16.352231697255423,-16.35223169975884,16.352231697188785,-16.352231699802648
0.6,0.0,0.0,1.2,-3.3058010076170805e-14,-1.7135074817765637e-14,0.1949439582766077,4.690570799117535e-13,8.40710679726966e-14,-3.0079017555414045e-10,16.328055695094744,-16.328055697590553,16.328055695048338,-16.328055697631232
0.61,0.0,0.0,1.22,-3.296886916195601e-14,-1.7801462425776853e-14,0.20659470393649948,3.5043923257966954e-13,4.3725923740259736e-14,-3.0041447226258507e-10,16.302983143812302,-16.30298314635834,16.30298314380407,-16.30298314638129
0.62,0.0,0.0,1.24,-3.221216361628636e-14,-2.3635571784689702e-14,0.21856771455732973,7.63916775706922e-14,-1.5538155448536725e-14,-3.0387804894656454e-10,16.27710884082745,-16.27710884348454,16.27710884086766,-16.277108843474252
0.63,0.0,0.0,1.26,-3.140990002964384e-14,-2.928386571048111e-14,0.23085885622455127,-1.7399326055061738e-13,-7.536622768055053e-14,-3.081359317321815e-10,16.250522047133686,-16.250522049909403,16.250522047220898,-16.25052204986878
0.64,0.0,0.0,1.28,-3.1137992549365696e-14,-3.353788530904457e-14,0.24346385798834655,-3.553732026919457e-13,-1.1139500588568398e-13,-3.131873988510968e-10,16.223303915239576,-16.22330391810968,16.223303915349508,-16.22330391805082
0.65,0.0,0.0,1.3,-3.2410178018585396e-14,-3.1804903835954376e-14,0.25637837712117845,-3.123405014859569e-13,-8.604831108284537e-14,-3.168686841027203e-10,16.195530135398343,-16.19553013827023,16.195530135475316,-16.195530138226097
0.66,0.0,0.0,1.32,-3.380603576709609e-14,-2.984463450786658e-14,0.2695979676642374,-2.582039257389871e-13,-5.499693858046113e-14,-3.20474141942073e-10,16.16727168475324,-16.167271687616218,16.167271684793132,-16.16727168758733
