time,ref_x,ref_y,ref_z,pos_x,pos_y,pos_z,roll,pitch,yaw,u1,u2,u3,u4
0.59,0.0,0.0,0.59,2.0031559381363007e-14,1.0826571692078366e-13,0.00011127775596007793,1.613116304740682e-13,1.569125152866893e-14,-2.046776403426427e-10,11.854909503276511,-11.854909505143741,11.854909503269987,-11.854909505145267
0.6,0.0,0.0,0.6,2.049071495024906e-14,1.1021829063777692e-13,0.0001134590016541037,1.6663220204662316e-13,1.6087517006770947e-14,-2.1121605783749492e-10,11.987598888667883,-11.9875988905909,11.987598888662014,-11.987598890591778
0.61,0.0,0.0,0.61,2.0964009669975746e-14,1.120287735194561e-13,0.0001156560022130412,1.6807144015260228e-13,1.642038632562262e-14,-2.1771723378766945e-10,12.120837832535502,-12.120837834514253,12.120837832530489,-12.12083783451437
0.62,0.0,0.0,0.62,2.145223721611045e-14,1.1368089614933284e-13,0.00011786907690211737,1.65136132041221e-13,1.6697817488789273e-14,-2.24176997497502e-10,12.254626329870039,-12.254626331904488,12.254626329866097,-12.254626331903722
0.63,0.0,0.0,0.63,2.1956191264220582e-14,1.1515838911091878e-13,0.00012009854498655923,1.573330649616949e-13,1.6927768499842087e-14,-2.3059117827132845e-10,12.38896437566244,-12.38896437775257,12.388964375659794,-12.3889643777508
0.64,0.0,0.0,0.64,2.2476665489873538e-14,1.164449829877255e-13,0.00012234472573159375,1.441690261632396e-13,1.711819736235788e-14,-2.369556054134845e-10,12.523851964903086,-12.523851967048905,12.52385196490198,-12.523851967045994
0.65,0.0,0.0,0.65,2.301445356863672e-14,1.1752440836326472e-13,0.00012460793840244792,1.251508028950709e-13,1.7277062079918875e-14,-2.4326610822830596e-10,12.659289092583036,-12.659289094784567,12.659289092583721,-12.659289094780378
0.66,0.0,0.0,0.66,2.357034917607754e-14,1.18380395821048e-13,0.00012688850226434868,9.978518240640476e-14,1.7412320656112475e-14,-2.495185160201286e-10,12.79527575369262,-12.79527575594991,12.795275753695371,-12.795275755944301
0.67,0.0,0.0,0.67,2.414874934996635e-14,1.1906109869416843e-13,0.00012918693485043488,7.01021361231839e-14,1.7400312623779007e-14,-2.5570885924192105e-10,12.931811939623081,-12.931811941935926,12.931811939627973,-12.931811941928924
0.68,0.0,0.0,0.68,2.47936613143634e-14,1.203849409003549e-13,0.00013150537128982486,6.800651059342925e-14,1.559522389858102e-14,-2.6184397293540447e-10,13.06889761079154,-13.068897613156299,13.068897610796032,-13.068897613150153
0.6900000000000001,0.0,0.0,0.6900000000000001,2.5464603282507322e-14,1.2167207165461848e-13,0.00013384118691456027,6.666368767784537e-14,1.342245885979665e-14,-2.6792767273205373e-10,13.206532813716311,-13.206532816132308,13.206532813720125,-13.206532816127334
0.7000000000000001,0.0,0.0,0.7000000000000001,2.616157525439811e-14,1.2292249095695918e-13,0.00013619438172464106,6.60736673764291e-14,1.0882017507418929e-14,-2.739599586318688e-10,13.344717548397387,-13.344717550863946,13.344717548400244,-13.34471755086046
0.71,0.0,0.0,0.71,2.6884577230035754e-14,1.2413619880737698e-13,0.0001385649557200672,6.623644968917732e-14,7.97389984144102e-15,-2.799408306348493e-10,13.48345181483488,-13.483451817351325,13.483451814836501,-13.483451817349641
0.72,0.0,0.0,0.72,2.7611551107511234e-14,1.2530402910867018e-13,0.0001409562133608774,6.74539531382838e-14,5.3413046369979095e-15,-2.8589490406696494e-10,13.622735558561256,-13.6227355611277,13.622735558561828,-13.622735561127415
0.73,0.0,0.0,0.73,2.8342370640034427e-14,1.264259293998268e-13,0.00014336817355973584,6.972790571668833e-14,2.987913161902349e-15,-2.9182231981095803e-10,13.762568779265026,-13.76256878188158,13.762568779264738,-13.76256878188229
0.74,0.0,0.0,0.74,2.908091835332645e-14,1.274848477488662e-13,0.0001457998194077102,7.210718200347735e-14,7.691558339867004e-16,-2.97719334871977e-10,13.902951493745318,-13.902951496411973,13.902951493744313,-13.902951496413408
0.75,0.0,0.0,0.75,2.9806350038684485e-14,1.2839686889279346e-13,0.00014825251858314363,7.125664901009081e-14,-8.335915624062598e-16,-3.036115872177786e-10,14.043883679610238,-14.043883682327767,14.04388367960925,-14.043883682329035
